Why	O	O
not	O	O
use	O	O
SQLite	O	O
?	O	O
There	O	O
is	O	O
good	O	O
support	O	O
in	O	O
Python	O	O
and	O	O
you	O	O
can	O	O
write	O	O
SQL	O	O
queries	O	O
to	O	O
get	O	O
the	O	O
data	O	O
out	O	O
.	O	O
Here	O	O
is	O	O
the	O	O
Python	O	O
docs	O	O
for	O	O
sqlite3	O	O
If	O	O
you	O	O
do	O	O
n't	O	O
want	O	O
to	O	O
use	O	O
SQLite	O	O
you	O	O
could	O	O
do	O	O
an	O	O
array	O	O
of	O	O
dicts	O	O
.	O	O
episodes	O	O
=	O	O
]	O	O
episodes.append	B-API	B-API
(	I-API	I-API
{	I-API	I-API
'season':1	I-API	I-API
,	I-API	I-API
'episode	I-API	I-API
'	I-API	I-API
:	I-API	I-API
2	I-API	I-API
,	I-API	I-API
'name	I-API	I-API
'	I-API	I-API
:	I-API	I-API
'Something	I-API	I-API
'	I-API	I-API
}	I-API	I-API
)	I-API	I-API
(	O	O
{	O	O
'season':1	O	O
,	O	O
'episode	O	O
'	O	O
:	O	O
2	O	O
,	O	O
'name	O	O
'	O	O
:	O	O
'Something	O	O
'	O	O
,	O	O
'actors	O	O
'	O	O
:	O	O
[	O	O
'Billy	O	O
Bob	O	O
'	O	O
,	O	O
'Sean	O	O
Penn	O	O
'	O	O
]	O	O
}	O	O
)	O	O
That	O	O
way	O	O
you	O	O
add	O	O
metadata	O	O
to	O	O
any	O	O
record	O	O
and	O	O
search	O	O
it	O	O
very	O	O
easily	O	O
season_1	B-API	O
=	B-API	O
[	B-API	O
e	I-API	O
for	B-API	O
e	B-API	O
in	B-API	O
episodes	B-API	O
if	B-API	O
e	B-API	O
[	I-API	O
'season	I-API	O
'	I-API	O
]	I-API	O
==	B-API	O
1	B-API	O
]	I-API	O
billy_bob	I-API	O
=	B-API	O
[	B-API	O
e	I-API	O
for	B-API	O
e	B-API	O
in	B-API	O
episodes	B-API	O
if	B-API	O
'actors	B-API	O
'	I-API	O
in	B-API	O
e	B-API	O
and	B-API	O
'Billy	B-API	O
Bob	B-API	O
'	I-API	O
in	B-API	O
e	B-API	O
[	I-API	O
'actors	I-API	O
'	I-API	O
]	I-API	O
]	I-API	O
for	I-API	O
episode	B-API	O
in	B-API	O
billy_bob	B-API	O
:	I-API	O
print	B-API	O
``	B-API	O
Billy	I-API	O
bob	B-API	O
was	B-API	O
in	B-API	O
Season	B-API	O
%	B-API	O
s	I-API	O
Episode	B-API	O
%	B-API	O
s	I-API	O
''	I-API	O
%	B-API	O
(	B-API	O
episode	I-API	O
[	I-API	O
'season	I-API	O
'	I-API	O
]	I-API	O
,	I-API	O
There	O	O
are	O	O
several	O	O
ways	O	O
to	O	O
do	O	O
this	O	O
.	O	O
Common	O	O
methods	O	O
use	O	O
recursion	O	O
,	O	O
memoization	O	O
,	O	O
or	O	O
dynamic	O	O
programming	O	O
.	O	O
The	O	O
basic	O	O
idea	O	O
is	O	O
that	O	O
you	O	O
produce	O	O
a	O	O
list	O	O
of	O	O
all	O	O
strings	O	O
of	O	O
length	O	O
1	O	O
,	O	O
then	O	O
in	O	O
each	O	O
iteration	O	O
,	O	O
for	O	O
all	O	O
strings	O	O
produced	O	O
in	O	O
the	O	O
last	O	O
iteration	O	O
,	O	O
add	O	O
that	O	O
string	O	O
concatenated	O	O
with	O	O
each	O	O
character	O	O
in	O	O
the	O	O
string	O	O
individually	O	O
.	O	O
(	O	O
the	O	O
variable	O	O
index	O	O
in	O	O
the	O	O
code	O	O
below	O	O
keeps	O	O
track	O	O
of	O	O
the	O	O
start	O	O
of	O	O
the	O	O
last	O	O
and	O	O
the	O	O
next	O	O
iteration	O	O
)	O	O
Some	O	O
pseudocode	O	O
:	O	O
list	O	O
=	O	O
originalString.split	B-API	B-API
(	I-API	I-API
''	I-API	I-API
)	I-API	I-API
index	O	O
=	O	O
(	O	O
0,0	O	O
)	O	O
list	O	O
=	O	O
[	O	O
``	O	O
''	O	O
]	O	O
for	O	O
iteration	O	O
n	O	O
in	O	O
1	O	O
to	O	O
y	O	O
:	O	O
index	O	O
=	O	O
(	O	O
index	O	O
[	O	O
1	O	O
]	O	O
,	O	O
len	O	B-API
(	O	I-API
list	O	I-API
)	O	I-API
)	O	O
for	O	O
string	O	O
s	O	O
in	O	O
list.subset	B-API	O
(	I-API	O
index	I-API	O
[	I-API	O
0	I-API	O
]	I-API	O
to	I-API	O
end	I-API	O
)	I-API	O
:	O	O
for	O	O
character	O	O
c	O	O
in	O	O
originalString	O	O
:	O	O
list.add	B-API	B-API
(	I-API	I-API
s	I-API	I-API
+	I-API	I-API
c	I-API	I-API
)	I-API	I-API
you	O	O
'd	O	O
then	O	O
need	O	O
to	O	O
remove	O	O
all	O	O
strings	O	O
less	O	O
than	O	O
x	O	O
in	O	O
length	O	O
,	O	O
they	O	O
'll	O	O
be	O	O
the	O	O
first	O	B-API
(	O	I-API
x-1	O	I-API
)	O	I-API
*	O	O
len	B-API	O
(	I-API	O
originalString	I-API	O
)	I-API	O
entries	O	O
in	O	O
the	O	O
list	O	O
.	O	O
I	O	O
just	O	O
whipped	O	O
this	O	O
up	O	O
quick	O	O
in	O	O
Ruby	O	O
:	O	O
def	O	O
all	O	O
=	O	O
[	O	O
``	O	O
''	O	O
]	O	O
current_array	B-API	O
=	O	O
all.clone	B-API	O
{	O	O
|iteration|	O	O
next_array	O	O
=	O	O
[	O	O
]	O	O
current_array.each	B-API	O
{	O	O
|string|	O	O
possible_characters.each	B-API	O
{	O	O
|c|	O	O
value	O	O
=	O	O
string	O	O
+	O	O
c	O	O
next_array.insert	B-API	O
next_array.length	B-API	O
,	O	O
value	O	O
all.insert	O	O
all.length	O	O
,	O	O
value	O	O
}	O	O
}	O	O
current_array	O	O
=	O	O
next_array	O	O
}	O	O
all.delete_if	O	O
{	O	O
|string|	O	O
string.length	B-API	O
x	O	O
(	O	O
x	O	O
,	O	O
y	O	O
,	O	O
possible_characters	O	O
)	O	O
1.upto	B-API	O
(	I-API	O
y	I-API	O
)	I-API	O
You	O	O
might	O	O
look	O	O
into	O	O
language	O	O
