This	O	O
is	O	O
an	O	O
alternative	O	O
way	O	O
(	O	O
DataReader	O	O
is	O	O
faster	O	O
than	O	O
this	O	O
one	O	O
)	O	O
:	O	O
string	O	O
s	O	O
=	O	O
``	O	O
;	O	O
SqlConnection	B-API	O
conn	O	O
=	O	O
new	O	O
;	O	O
SqlDataAdapter	B-API	O
da	O	O
=	O	O
new	O	O
DataTable	O	O
dt	O	O
=	O	O
new	O	O
;	O	O
for	O	O
(	O	O
int	O	O
i	O	O
=	O	O
0	O	O
;	O	O
i	O	O
dt.Rows.Count	B-API	B-API
;	O	O
i++	O	O
)	O	O
{	O	O
s	O	O
+=	O	O
+	O	O
``	O	O
--	O	O
``	O	O
+	O	O
+	O	O
(	O	O
``	O	O
Server=192.168.1.1	O	O
;	O	O
Database=master	O	O
;	O	O
Connect	O	O
Timeout=30	O	O
;	O	O
User	O	O
ID=foobar	O	O
;	O	O
Password=raboof	O	O
;	O	O
''	O	O
)	O	O
(	O	O
``	O	O
SELECT	O	O
TOP	O	O
5	O	O
name	O	O
,	O	O
dbid	O	O
FROM	O	O
sysdatabases	O	O
''	O	O
,	O	O
conn	O	O
)	O	O
DataTable	O	B-API
(	O	I-API
)	O	I-API
;	O	O
da.Fill	B-API	B-API
(	I-API	I-API
dt	I-API	I-API
)	I-API	I-API
dt.Rows	O	O
[	O	O
i	O	O
]	O	O
[	O	O
``	O	O
name	O	O
''	O	O
]	O	O
.ToString	B-API	B-API
(	I-API	I-API
)	I-API	I-API
dt.Rows	O	B-API
[	O	I-API
i	O	I-API
]	O	I-API
[	O	I-API
``	O	I-API
dbid	O	I-API
''	O	I-API
]	O	I-API
.ToString	B-API	I-API
(	I-API	I-API
)	I-API	I-API
``	O	O
\n	O	O
''	O	O
;	O	O
}	O	O
MessageBox.Show	B-API	B-API
(	I-API	I-API
s	I-API	I-API
)	I-API	O
I	O	O
have	O	O
n't	O	O
done	O	O
SWING	O	O
development	O	O
since	O	O
my	O	O
early	O	O
CS	O	O
classes	O	O
but	O	O
if	O	O
it	O	O
was	O	O
n't	O	O
built	O	O
in	O	O
you	O	O
could	O	O
just	O	O
inherit	O	O
javax.swing.AbstractButton	B-API	O
and	O	O
create	O	O
your	O	O
own	O	O
.	O	O
Should	O	O
be	O	O
pretty	O	O
simple	O	O
to	O	O
wire	O	O
something	O	O
together	O	O
with	O	O
their	O	O
existing	O	O
framework	O	O
.	O	O
You	O	O
could	O	O
always	O	O
try	O	O
the	O	O
Synth	O	O
look	O	O
feel	O	O
.	O	O
You	O	O
provide	O	O
an	O	O
xml	O	O
file	O	O
that	O	O
acts	O	O
as	O	O
a	O	O
sort	O	O
of	O	O
stylesheet	O	O
,	O	O
along	O	O
with	O	O
any	O	O
images	O	O
you	O	O
want	O	O
to	O	O
use	O	O
.	O	O
The	O	O
code	O	O
might	O	O
look	O	O
like	O	O
this	O	O
:	O	O
try	O	O
{	O	O
SynthLookAndFeel	O	O
synth	O	O
=	O	O
new	O	O
SynthLookAndFeel	O	O
(	O	O
)	O	O
;	O	O
Class	O	O
aClass	O	O
=	O	O
MainFrame.class	B-API	B-API
;	O	O
InputStream	O	O
stream	O	O
=	O	O
aClass.getResourceAsStream	B-API	B-API
(	I-API	I-API
``	I-API	I-API
\\default.xml	I-API	I-API
''	I-API	I-API
)	I-API	I-API
;	O	O
if	O	O
(	O	O
stream	O	O
==	O	O
null	O	O
)	O	O
{	O	O
System.err.println	B-API	O
(	I-API	O
``	I-API	O
Missing	I-API	O
configuration	I-API	O
file	I-API	O
''	I-API	O
)	I-API	O
;	O	O
System.exit	B-API	B-API
(	I-API	I-API
-1	I-API	I-API
)	I-API	I-API
;	O	O
}	O	O
synth.load	B-API	B-API
(	I-API	I-API
stream	I-API	I-API
,	I-API	I-API
aClass	I-API	I-API
)	I-API	I-API
;	O	O
UIManager.setLookAndFeel	B-API	B-API
(	I-API	I-API
synth	I-API	I-API
)	I-API	I-API
;	O	O
}	O	O
catch	B-API	O
(	I-API	O
ParseException	I-API	O
pe	I-API	O
)	I-API	O
{	O	O
System.err.println	B-API	O
(	I-API	O
``	I-API	O
Bad	I-API	O
configuration	I-API	O
file	I-API	O
''	I-API	O
)	I-API	O
;	O	O
pe.printStackTrace	B-API	B-API
(	I-API	I-API
)	I-API	I-API
;	O	O
System.exit	B-API	B-API
(	I-API	I-API
-2	I-API	I-API
)	I-API	I-API
;	O	O
}	O	O
catch	B-API	O
(	I-API	O
UnsupportedLookAndFeelException	I-API	O
ulfe	I-API	O
)	I-API	O
{	O	O
System.err.println	B-API	O
(	I-API	O
``	I-API	O
Old	I-API	O
JRE	I-API	O
in	I-API	O
use	I-API	O
.	I-API	O
Get	I-API	O
a	I-API	O
new	I-API	O
one	I-API	O
''	I-API	O
)	I-API	O
;	O	O
System.exit	B-API	B-API
(	I-API	I-API
-3	I-API	I-API
)	I-API	I-API
;	O	O
}	O	O
From	O	O
there	O	O
,	O	O
go	O	O
on	O	O
and	O	O
add	O	O
your	O	O
JButton	O	O
like	O	O
you	O	O
normally	O	O
would	O	O
.	O	O
The	O	O
only	O	O
change	O	O
is	O	O
that	O	O
you	O	O
use	O	O
the	O	O
setName	B-API	B-API
(	I-API	I-API
string	I-API	I-API
)	I-API	I-API
method	O	O
to	O	O
identify	O	O
what	O	O
the	O	O
button	O	O
should	O	O
map	O	O
to	O	O
in	O	O
the	O	O
xml	O	O
file	O	O
.	O	O
The	O	O
xml	O	O
file	O	O
might	O	O
look	O	O
like	O	O
this	O	O
:	O	O
synth	O	O
style	O	O
id=	O	O
''	O	O
button	O	O
''	O	O
font	O	O
name=	O	O
''	O	O
DIALOG	O	O
''	O	O
size=	O	O
''	O	O
12	O	O
''	O	O
style=	O	O
''	O	O
BOLD	O	O
''	O	O
/	O	O
state	O	O
value=	O	O
''	O	O
MOUSE_OVER	O	O
''	O	O
imagePainter	O	O
method=	O	O
''	O	O
buttonBackground	O	O
''	O	O
path=	O	O
''	O	O
dirt.png	O	O
''	O	O
sourceInsets=	O	O
