What	O	O
is	O	O
the	O	O
best	O	O
way	O	O
to	O	O
display	O	O
content	O	O
in	O	O
a	O	O
C	O	O
#	O	O
WinForms	O	O
application	O	O
?	O	O
I	O	O
would	O	O
like	O	O
to	O	O
create	O	O
a	O	O
user	O	O
control	O	O
(	O	O
similar	O	O
to	O	O
the	O	O
current	O	O
)	O	O
that	O	O
will	O	O
be	O	O
able	O	O
to	O	O
display	O	O
images	O	O
and	O	O
flash	O	O
content	O	O
.	O	O
It	O	O
would	O	O
be	O	O
great	O	O
to	O	O
be	O	O
able	O	O
to	O	O
load	O	O
the	O	O
flash	O	O
content	O	O
from	O	O
a	O	O
stream	O	O
of	O	O
sorts	O	O
rather	O	O
than	O	O
a	O	O
file	O	O
on	O	O
disk	O	O
.	O	O
I	O	O
'm	O	O
just	O	O
getting	O	O
into	O	O
creating	O	O
some	O	O
WCF	O	O
services	O	O
,	O	O
but	O	O
I	O	O
have	O	O
a	O	O
requirement	O	O
to	O	O
make	O	O
them	O	O
backward	O	O
compatible	O	O
for	O	O
legacy	O	O
(	O	O
.NET	O	O
1.1	O	O
and	O	O
2.0	O	O
)	O	O
client	O	O
applications	O	O
.	O	O
I	O	O
've	O	O
managed	O	O
to	O	O
get	O	O
the	O	O
services	O	O
to	O	O
run	O	O
correctly	O	O
for	O	O
3.0	O	O
and	O	O
greater	O	O
clients	O	O
,	O	O
but	O	O
when	O	O
I	O	O
publish	O	O
the	O	O
services	O	O
using	O	O
a	O	O
basicHttpBinding	O	O
endpoint	O	O
(	O	O
which	O	O
I	O	O
believe	O	O
is	O	O
required	O	O
for	O	O
the	O	O
compatibility	O	O
I	O	O
need	O	O
)	O	O
,	O	O
the	O	O
service	O	O
refactors	O	O
my	O	O
method	O	O
signatures	O	O
.	O	O
e.g	O	O
.	O	O
public	O	O
bool	O	O
MethodToReturnTrue	O	B-API
(	O	I-API
string	O	I-API
seedValue	O	I-API
)	O	I-API
;	O	O
appears	O	O
to	O	O
the	O	O
client	O	O
apps	O	O
as	O	O
public	O	O
void	O	O
MethodToReturnTrue	O	O
(	O	O
string	O	O
seedValue	O	O
,	O	O
out	O	O
bool	O	O
result	O	O
,	O	O
out	O	O
bool	O	O
MethodToReturnTrueResultSpecified	O	O
)	O	O
;	O	O
I	O	O
've	O	O
tried	O	O
every	O	O
configuration	O	O
parameter	O	O
I	O	O
can	O	O
think	O	O
of	O	O
in	O	O
the	O	O
app.config	O	O
for	O	O
my	O	O
self-hosting	O	O
console	O	O
app	O	O
,	O	O
but	O	O
I	O	O
ca	O	O
n't	O	O
seem	O	O
to	O	O
make	O	O
this	O	O
function	O	O
as	O	O
expected	O	O
.	O	O
I	O	O
suppose	O	O
this	O	O
might	O	O
lead	O	O
to	O	O
the	O	O
fact	O	O
that	O	O
my	O	O
expectations	O	O
are	O	O
flawed	O	O
,	O	O
but	O	O
I	O	O
'd	O	O
be	O	O
surprised	O	O
that	O	O
a	O	O
WCF	O	O
service	O	O
is	O	O
incapable	O	O
of	O	O
handling	O	O
a	O	O
bool	O	O
return	O	O
type	O	O
to	O	O
a	O	O
down-level	O	O
client	O	O
.	O	O
My	O	O
current	O	O
app.config	O	O
looks	O	O
like	O	O
