Is	O	O
there	O	O
any	O	O
way	O	O
to	O	O
check	O	O
whether	O	O
a	O	O
file	O	O
is	O	O
locked	O	O
without	O	O
using	O	O
a	O	O
try/catch	O	O
block	O	O
?	O	O
Right	O	O
now	O	O
,	O	O
the	O	O
only	O	O
way	O	O
I	O	O
know	O	O
of	O	O
is	O	O
to	O	O
just	O	O
open	O	O
the	O	O
file	O	O
and	O	O
catch	O	O
any	O	O
.	O	O
What	O	O
profilers	O	O
have	O	O
you	O	O
used	O	O
when	O	O
working	O	O
with	O	O
.net	O	O
programs	O	O
,	O	O
and	O	O
which	O	O
would	O	O
you	O	O
particularly	O	O
recommend	O	O
?	O	O
I	O	O
'm	O	O
writing	O	O
a	O	O
web	O	O
page	O	O
in	O	O
ASP.NET	O	B-API
.	O	O
I	O	O
have	O	O
some	O	O
JavaScript	O	O
,	O	O
and	O	O
I	O	O
have	O	O
a	O	O
submit	O	O
button	O	O
with	O	O
a	O	O
click	O	O
event	O	O
.	O	O
Is	O	O
it	O	O
possible	O	O
to	O	O
call	O	O
a	O	O
method	O	O
I	O	O
created	O	O
in	O	O
ASP	O	O
with	O	O
JavaScript	O	O
's	O	O
click	O	O
event	O	O
?	O	O
I	O	O
am	O	O
writing	O	O
an	O	O
application	O	O
that	O	O
needs	O	O
to	O	O
bring	O	O
window	O	O
of	O	O
an	O	O
external	O	O
app	O	O
to	O	O
the	O	O
foreground	O	O
,	O	O
and	O	O
not	O	O
necessarily	O	O
steal	O	O
focus	O	O
(	O	O
there	O	O
is	O	O
a	O	O
setting	O	O
the	O	O
user	O	O
can	O	O
toggle	O	O
to	O	O
steal/not	O	O
steal	O	O
focus	O	O
)	O	O
.	O	O
What	O	O
is	O	O
the	O	O
best	O	O
way	O	O
to	O	O
go	O	O
about	O	O
this	O	O
using	O	O
the	O	O
win32	B-API	O
API	I-API	O
?	O	O
I	O	O
have	O	O
tried	O	O
SetForeground	B-API	B-API
(	I-API	I-API
)	I-API	I-API
but	O	O
it	O	O
always	O	O
steals	O	O
focus	O	O
and	O	O
does	O	O
not	O	O
consistenly	O	O
work	O	O
.	O	O
What	O	O
is	O	O
the	O	O
best	O	O
way	O	O
to	O	O
go	O	O
about	O	O
this	O	O
?	O	O
Any	O	O
thoughts	O	O
?	O	O
ASP.NET	O	O
server-side	O	O
controls	O	O
postback	O	O
to	O	O
their	O	O
own	O	O
page	O	O
.	O	O
This	O	O
makes	O	O
cases	O	O
where	O	O
you	O	O
want	O	O
to	O	O
redirect	O	O
a	O	O
user	O	O
to	O	O
an	O	O
external	O	O
page	O	O
,	O	O
but	O	O
need	O	O
to	O	O
post	O	O
to	O	O
that	O	O
page	O	O
for	O	O
some	O	O
reason	O	O
(	O	O
for	O	O
authentication	O	O
,	O	O
for	O	O
instance	O	O
)	O	O
a	O	O
pain	O	O
.	O	O
An	O	O
works	O	O
great	O	O
if	O	O
you	O	O
do	O	O
n't	O	O
want	O	O
to	O	O
redirect	O	O
,	O	O
and	O	O
JavaScript	O	O
is	O	O
fine	O	O
in	O	O
some	O	O
cases	O	O
,	O	O
but	O	O
can	O	O
get	O	O
tricky	O	O
if	O	O
you	O	O
really	O	O
do	O	O
need	O	O
the	O	O
server-side	O	O
code	O	O
to	O	O
get	O	O
the	O	O
data	O	O
together	O	O
for	O	O
the	O	O
post	O	O
.	O	O
So	O	O
how	O	O
do	O	O
you	O	O
both	O	O
post	O	O
to	O	O
an	O	O
external	O	O
URL	O	O
and	O	O
redirect	O	O
the	O	O
user	O	O
to	O	O
the	O	O
result	O	O
from	O	O
your	O	O
ASP.NET	O	O
codebehind	O	O
code	O	O
?	O	O
The	O	O
following	O	O
code	O	O
works	O	O
great	O	O
in	O	O
IE	O	O
,	O	O
but	O	O
not	O	O
in	O	O
FF	O	O
or	O	O
Safari	O	O
.	O	O
I	O	O
ca	O	O
n't	O	O
for	O	O
the	O	O
life	O	O
of	O	O
me	O	O
work	O	O
out	O	O
why	O	O
.	O	O
The	O	O
code	O	O
is	O	O
supposed	O	O
to	O	O
disable	O	O
radio	O	O
buttons	O	O
if	O	O
you	O	O
select	O	O
the	O	O
``	O	O
Disable	O	O
2	O	O
radio	O	O
buttons	O	O
''	O	O
option	O	O
.	O	O
It	O	O
should	O	O
enable	O	O
the	O	O
radio	O	O
buttons	O	O
if	O	O
you	O	O
select	O	O
the	O	O
``	O	O
Enable	O	O
both	O	O
radio	O	O
buttons	O	O
''	O	O
option	O	O
.	O	O
These	O	O
both	O	O
work	O	O
...	O	O
However	O	O
,	O	O
if	O	O
you	O	O
do	O	O
n't	O	O
use	O	O
your	O	O
mouse	O	O
to	O	O
move	O	O
between	O	O
the	O	O
2	O	O
options	O	O
(	O	O
``	O	O
Enable	O	O
...	O	O
''	O	O
and	O	O
``	O	O
Disable	O	O
...	O	O
''	O	O
)	O	O
then	O	O
the	O	O
radio	O	O
buttons	O	O
do	O	O
not	O	O
appear	O	O
to	O	O
be	O	O
disabled	O	O
or	O	O
enabled	O	O
correctly	O	O
,	O	O
until	O	O
you	O	O
click	O	O
anywhere	O	O
else	O	O
on	O	O
the	O	O
page	O	O
(	O	O
not	O	O
on	O	O
the	O	O
radio	O	O
buttons	O	O
themselves	O	O
)	O	O
.	O	O
If	O	O
anyone	O	O
has	O	O
time/is	O	O
curious/feeling	O	O
helpful	O	O
,	O	O
please	O	O
paste	O	O
the	O	O
code	O	O
below	O	O
into	O	O
an	O	O
html	O	O
page	O	O
and	O	O
load	O	O
it	O	O
up	O	O
in	O	O
a	O	O
browser	O	O
.	O	O
It	O	O
works	O	O
great	O	O
in	O	O
IE	O	O
,	O	O
but	O	O
the	O	O
problem	O	O
manifests	O	O
itself	O	O
in	O	O
FF	O	O
(	O	O
3	O	O
in	O	O
my	O	O
case	O	O
)	O	O
and	O	O
Safari	O	O
,	O	O
all	O	O
on	O	O
Windows	O	O
XP	O	O
.	O	O
html	O	O
head	O	O
script	O	O
language=	O	O
''	O	O
javascript	O	O
''	O	O
function	O	O
SetLocationOptions	O	O
(	O	O
)	O	O
{	O	O
var	O	O
frmTemp	O	O
=	O	O
document.frm	O	B-API
;	O	O
var	O	O
selTemp	O	O
=	O	O
frmTemp.user	O	B-API
;	O	O
if	O	O
(	O	O
selTemp.selectedIndex	O	B-API
=	O	O
0	O	O
)	O	O
{	O	O
var	O	O
myOpt	O	O
=	O	O
selTemp.options	O	B-API
[	O	I-API
selTemp.selectedIndex	O	I-API
]	O	I-API
;	O	O
if	O	O
(	O	O
myOpt.attributes	O	O
[	O	O
0	O	O
]	O	O
.nodeValue	O	O
==	O	O
'1	O	O
'	O	O
)	O	O
{	O	O
frmTemp.transfer_to	O	O
[	O	O
0	O	O
]	O	O
.disabled	O	O
=	O	O
true	O	O
;	O	O
frmTemp.transfer_to	O	O
[	O	O
1	O	O
]	O	O
.disabled	O	O
=	O	O
true	O	O
;	O	O
frmTemp.transfer_to	O	O
[	O	O
2	O	O
]	O	O
.checked	O	O
=	O	O
true	O	O
;	O	O
}	O	O
else	O	O
{	O	O
frmTemp.transfer_to	O	O
[	O	O
0	O	O
]	O	O
.disabled	O	O
