I	O	O
would	O	O
do	O	O
the	O	O
form	O	O
post	O	O
in	O	O
your	O	O
code	O	O
behind	O	O
using	O	O
HttpWebRequest	O	O
class	O	O
.	O	O
Here	O	O
is	O	O
a	O	O
good	O	O
helper	O	O
class	O	O
to	O	O
get	O	O
your	O	O
started	O	O
:	O	O
http	O	O
:	O	O
//geekswithblogs.net/rakker/archive/2006/04/21/76044.aspx	O	O
From	O	O
there	O	O
,	O	O
you	O	O
can	O	O
just	O	O
do	O	O
a	O	O
Response.Redirect	B-API	B-API
,	O	O
or	O	O
perhaps	O	O
you	O	O
need	O	O
to	O	O
vary	O	O
your	O	O
action	O	O
based	O	O
on	O	O
the	O	O
outcome	O	O
of	O	O
the	O	O
post	O	O
(	O	O
if	O	O
there	O	O
was	O	O
an	O	O
error	O	O
,	O	O
display	O	O
it	O	O
to	O	O
the	O	O
user	O	O
or	O	O
whatever	O	O
)	O	O
.	O	O
I	O	O
think	O	O
you	O	O
already	O	O
had	O	O
the	O	O
answer	O	O
in	O	O
your	O	O
question	O	O
to	O	O
be	O	O
honest	O	O
-	O	O
sounds	O	O
like	O	O
you	O	O
think	O	O
it	O	O
is	O	O
a	O	O
post	O	O
OR	O	O
redirect	O	O
when	O	O
in	O	O
reality	O	O
you	O	O
can	O	O
do	O	O
them	O	O
both	O	O
from	O	O
your	O	O
code	O	O
behind	O	O
.	O	O
Well	O	O
,	O	O
IE	O	O
has	O	O
a	O	O
somewhat	O	O
non-standard	O	O
object	O	O
model	O	O
;	O	O
what	O	O
you	O	O
're	O	O
doing	O	O
should	O	O
n't	O	O
work	O	O
but	O	O
you	O	O
're	O	O
getting	O	O
away	O	O
with	O	O
it	O	O
because	O	O
IE	O	O
is	O	O
being	O	O
nice	O	O
to	O	O
you	O	O
.	O	O
In	O	O
Firefox	O	O
and	O	O
Safari	O	O
,	O	O
document.frm	O	O
in	O	O
your	O	O
code	O	O
evaluates	O	O
to	O	O
undefined	O	O
.	O	O
You	O	O
need	O	O
to	O	O
be	O	O
using	O	O
id	O	O
values	O	O
on	O	O
your	O	O
form	O	O
elements	O	O
and	O	O
use	O	O
document.getElementById	B-API	B-API
(	I-API	I-API
'whatever	I-API	I-API
'	I-API	I-API
)	I-API	I-API
to	O	O
return	O	O
a	O	O
reference	O	O
to	O	O
them	O	O
instead	O	O
of	O	O
referring	O	O
to	O	O
non-existent	O	O
properties	O	O
of	O	O
the	O	O
document	O	O
object	O	O
.	O	O
So	O	O
this	O	O
works	O	O
a	O	O
bit	O	O
better	O	O
and	O	O
may	O	O
do	O	O
what	O	O
you	O	O
're	O	O
after	O	O
:	O	O
Line	O	O
27	O	O
:	O	O
form	O	O
name=	O	O
''	O	O
frm	O	O
''	O	O
id=	O	O
''	O	O
f	O	O
''	O	O
...	O	O
Line	O	O
6	O	O
:	O	O
var	O	O
frmTemp	O	O
=	O	O
document.getElementById	B-API	B-API
(	I-API	I-API
'f	I-API	I-API
'	I-API	I-API
)	I-API	I-API
;	O	O
But	O	O
you	O	O
might	O	O
want	O	O
to	O	O
check	O	O
out	O	O
this	O	O
excellent	O	O
book	O	O
if	O	O
you	O	O
want	O	O
to	O	O
learn	O	O
more	O	O
about	O	O
the	O	O
right	O	O
way	O	O
of	O	O
going	O	O
about	O	O
things	O	O
:	O	O
DOM	O	O
Scripting	O	O
by	O	O
Jeremy	O	O
Keith	O	O
Also	O	O
while	O	O
we	O	O
're	O	O
on	O	O
the	O	O
subject	O	O
,	O	O
Bulletproof	O	O
Ajax	O	O
by	O	O
the	O	O
same	O	O
author	O	O
is	O	O
also	O	O
deserving	O	O
of	O	O
a	O	O
place	O	O
on	O	O
your	O	O
bookshelf	O	O
as	O	O
is	O	O
JavaScript	O	O
:	O	O
The	O	O
Good	O	O
Parts	O	O
by	O	O
Doug	O	O
Crockford	O	O
Why	O	O
not	O	O
grab	O	O
one	O	O
of	O	O
the	O	O
AJAX	O	O
scripting	O	O
