I	O	O
want	O	O
to	O	O
print	O	O
HTML	O	O
from	O	O
a	O	O
C	O	O
#	O	O
web	O	O
service	O	O
.	O	O
The	O	O
Web	O	O
Browser	O	O
control	O	O
is	O	O
overkill	O	O
,	O	O
and	O	O
does	O	O
not	O	O
function	O	O
well	O	O
in	O	O
a	O	O
service	O	O
environment	O	O
,	O	O
nor	O	O
does	O	O
it	O	O
function	O	O
well	O	O
on	O	O
a	O	O
system	O	O
with	O	O
very	O	O
tight	O	O
security	O	O
constraints	O	O
.	O	O
Is	O	O
there	O	O
any	O	O
sort	O	O
of	O	O
free	O	O
library	O	O
that	O	O
will	O	O
support	O	O
the	O	O
printing	O	O
of	O	O
a	O	O
basic	O	O
HTML	O	O
page	O	O
?	O	O
Here	O	O
is	O	O
the	O	O
code	O	O
I	O	O
have	O	O
so	O	O
far	O	O
,	O	O
which	O	O
does	O	O
not	O	O
run	O	O
properly	O	O
.	O	O
public	O	O
void	O	O
PrintThing	O	O
(	O	O
string	O	O
document	O	O
)	O	O
{	O	O
if	O	O
(	O	O
Thread.CurrentThread.GetApartmentState	B-API	B-API
(	I-API	I-API
)	I-API	I-API
!	O	O
=	O	O
ApartmentState.STA	O	O
)	O	O
{	O	O
Thread	O	O
thread	O	O
=	O	O
new	O	O
Thread	O	O
(	O	O
(	O	O
ThreadStart	O	O
)	O	O
delegate	O	O
{	O	O
PrintDocument	O	B-API
(	O	I-API
document	O	I-API
)	O	I-API
;	O	O
}	O	O
)	O	O
;	O	O
thread.SetApartmentState	B-API	B-API
(	I-API	I-API
ApartmentState.STA	I-API	I-API
)	I-API	I-API
;	O	O
thread.Start	B-API	B-API
(	I-API	I-API
)	I-API	I-API
;	O	O
}	O	O
else	O	O
{	O	O
PrintDocument	O	B-API
(	O	I-API
document	O	I-API
)	O	I-API
;	O	O
}	O	O
}	O	O
protected	O	O
void	O	O
PrintDocument	O	O
(	O	O
string	O	O
document	O	O
)	O	O
{	O	O
WebBrowser	O	O
browser	O	O
=	O	O
new	O	O
WebBrowser	O	O
(	O	O
)	O	O
;	O	O
browser.DocumentText	O	O
=	O	O
document	O	O
;	O	O
while	O	O
(	O	O
browser.ReadyState	B-API	O
!	O	O
=	O	O
WebBrowserReadyState.Complete	O	B-API
)	O	O
{	O	O
Application.DoEvents	B-API	B-API
(	I-API	I-API
)	I-API	I-API
;	O	O
}	O	O
browser	O	O
.	O	O
Print	B-API	B-API
(	I-API	I-API
)	I-API	I-API
;	O	O
}	O	O
This	O	O
works	O	O
fine	O	O
when	O	O
called	O	O
from	O	O
UI-type	O	O
threads	O	O
,	O	O
but	O	O
nothing	O	O
happens	O	O
when	O	O
called	O	O
from	O	O
a	O	O
service-type	O	O
thread	O	O
.	O	O
Changing	O	O
Print	B-API	B-API
(	I-API	I-API
)	I-API	I-API
to	O	O
ShowPrintPreviewDialog	B-API	O
(	I-API	O
)	I-API	O
yields	O	O
the	O	O
following	O	O
IE	O	O
script	O	O
error	O	O
:	O	O
Error	O	O
:	O	O
'dialogArguments.___IE_PrintType	O	O
'	O	O
is	O	O
null	O	O
or	O	O
not	O	O
an	O	O
object	O	O
URL	O	O
:	O	O
res	O	O
:	O	O
//ieframe.dll/preview.dlg	O	O
And	O	O
a	O	O
small	O	O
empty	O	O
print	O	O
preview	O	O
dialog	O	O
appears	O	O
.	O	O
I	O	O
have	O	O
an	O	O
application	O	O
that	O	O
displays	O	O
an	O	O
image	O	O
inside	O	O
of	O	O
a	O	O
Windows	O	O
Forms	O	O
control	O	O
.	O	O
The	O	O
of	O	O
the	O	O
control	O	O
is	O	O
set	O	O
to	O	O
so	O	O
that	O	O
the	O	O
image	O	O
contained	O	O
in	O	O
the	O	O
will	O	O
be	O	O
displayed	O	O
in	O	O
an	O	O
aspect-correct	O	O
way	O	O
regardless	O	O
of	O	O
the	O	O
dimensions	O	O
of	O	O
the	O	O
.	O	O
This	O	O
is	O	O
great	O	O
for	O	O
the	O	O
visual	O	O
appearance	O	O
of	O	O
the	O	O
application	O	O
because	O	O
you	O	O
can	O	O
size	O	O
the	O	O
window	O	O
however	O	O
you	O	O
want	O	O
and	O	O
the	O	O
image	O	O
will	O	O
always	O	O
be	O	O
displayed	O	O
using	O	O
its	O	O
best	O	O
fit	O	O
.	O	O
Unfortunately	O	O
,	O	O
I	O	O
also	O	O
need	O	O
to	O	O
handle	O	O
mouse	O	O
click	O	O
events	O	O
on	O	O
the	O	O
picture	O	O
box	O	O
and	O	O
need	O	O
to	O	O
be	O	O
able	O	O
to	O	O
translate	O	O
from	O	O
screen-space	O	O
coordinates	O	O
to	O	O
image-space	O	O
coordinates	O	O
.	O	O
It	O	O
looks	O	O
like	O	O
it	O	O
's	O	O
easy	O	O
to	O	O
translate	O	O
from	O	O
screen	O	O
space	O	O
to	O	O
control	O	O
space	O	O
,	O	O
but	O	O
I	O	O
do	O	O
n't	O	O
see	O	O
any	O	O
obvious	O	O
way	O	O
to	O	O
translate	O	O
from	O	O
control	O	O
space	O	O
to	O	O
image	O	O
space	O	O
(	O	O
i.e	O	O
.	O	O
the	O	O
pixel	O	O
coordinate	O	O
in	O	O
the	O	O
source	O	O
image	O	O
that	O	O
has	O	O
been	O	O
scaled	O	O
in	O	O
the	O	O
picture	O	O
box	O	O
)	O	O
.	O	O
Is	O	O
there	O	O
an	O	O
easy	O	O
way	O	O
to	O	O
do	O	O
this	O	O
,	O	O
or	O	O
should	O	O
I	O	O
just	O	O
duplicate	O	O
the	O	O
scaling	O	O
math	O	O
that	O	O
they	O	O
're	O	O
using	O	O
internally	O	O
to	O	O
position	O	O
the	O	O
image	O	O
and	O	O
do	O	O
the	O	O
translation	O	O
myself	O	O
?	O	O
I	O	O
'm	O	O
looking	O	O
to	O	O
introduce	O	O
a	O	O
unit	O	O
testing	O	O
framework	O	O
into	O	O
the	O	O
mix	O	O
at	O	O
my	O	O
job	O	O
.	O	O
We	O	O
're	O	O
using	O	O
Visual	O	O
Studio	O	O
2005	O	O
(	O	O
though	O	O
we	O	O
may	O	O
be	O	O
moving	O	O
to	O	O
2008	O	O
within	O	O
the	O	O
next	O	O
6	O	O
months	O	O
)	O	O
and	O	O
work	O	O
primarily	O	O
in	O	O
C	O	O
#	O	O
.	O	O
If	O	O
the	O	O
framework	O	O
has	O	O
some	O	O
kind	O	O
of	O	O
IDE	O	O
integration	O	O
that	O	O
would	O	O
be	O	O
best	O	O
,	O	O
but	O	O
I	O	O
'm	O	O
open	O	O
to	O	O
frameworks	O	O
that	O	O
do	O	O
n't	O	O
have	O	O
integration	O	O
but	O	O
are	O	O
still	O	O
relatively	O	O
simple	O	O
to	O	O
get	O	O
set	O	O
up	O	O
.	O	O
I	O	O
'm	O	O
going	O	O
to	O	O
get	O	O
resistance	O	O
to	O	O
it	O	O
one	O	O
way	O	O
or	O	O
another	O	O
,	O	O
so	O	O
if	O	O
I	O	O
can	O	O
make	O	O
sure	O	O
what	O	O
I	O	O
'm	O	O
pushing	O	O
is	O	O
n't	O	O
a	O	O
pain	O	O
in	O	O
the	O	O
neck	O	O
,	O	O
that	O	O
would	O	O
help	O	O
my	O	O
case	O	O
.	O	O
The	O	O
obvious	O	O
choice	O	O
from	O	O
the	O	O
research	O	O
I	O	O
've	O	O
done	O	O
so	O	O
far	O	O
points	O	O
to	O	O
nUnit	O	O
,	O	O
but	O	O
I	O	O
'd	O	O
like	O	O
to	O	O
get	O	O
the	O	O
impressions	O	O
of	O	O
someone	O	O
who	O	O
's	O	O
actually	O	O
used	O	O
it	O	O
before	O	O
recommending	O	O
it	O	O
to	O	O
my	O	O
team	O	O
.	O	O
Has	O	O
anyone	O	O
out	O	O
there	O	O
used	O	O
nUnit	O	O
?	O	O
If	O	O
so	O	O
,	O	O
are	O	O
there	O	O
any	O	O
pitfalls	O	O
or	O	O
limitations	O	O
of	O	O
which	O	O
I	O	O
should	O	O
be	O	O
aware	O	O
?	O	O
Are	O	O
there	O	O
other	O	O
good	O	O
options	O	O
out	O	O
there	O	O
?	O	O
If	O	O
so	O	O
,	O	O
if	O	O
you	O	O
've	O	O
used	O	O
both	O	O
nUnit	O	O
at	O	O
that	O	O
,	O	O
I	O	O
'd	O	O
greatly	O	O
appreciate	O	O
an	O	O
idea	O	O
of	O	O
the	O	O
strengths	O	O
and	O	O
weaknesses	O	O
of	O	O
them	O	O
.	O	O
Instead	O	O
of	O	O
writing	O	O
my	O	O
ASP.NET	O	O
C	O	O
#	O	O
applications	O	O
in	O	O
Visual	O	O
Studio	O	O
,	O	O
I	O	O
used	O	O
my	O	O
favorite	O	O
text	O	O
editor	O	O
UltraEdit32	O	O
.	O	O
Is	O	O
there	O	O
anyway	O	O
I	O	O
can	O	O
implement	O	O
MVC	O	O
without	O	O
the	O	O
use	O	O
of	O	O
VS	O	O
?	O	O
I	O	O
was	O	O
just	O	O
wondering	O	O
if	O	O
there	O	O
is	O	O
an	O	O
elegant	O	O
way	O	O
to	O	O
set	O	O
the	O	O
maximum	O	O
CPU	O	O
load	O	O
